course_id,course_title,price,num_subscribers,num_reviews,num_lectures,subject
907966,Guitar: Learn 10 CCR Guitar Chord Progressions,50.0,2045.0,8,24,Musical Instruments
997470,"Play Piano 2:  Play 'Love Me Tender By Ear with 2-5 Chords""",50.0,1204.0,8,56,Musical Instruments
993134,Learn Piano #10 Tritone Chord Substitution with Jazzy Sounds,60.0,1227.0,2,26,Musical Instruments
41884,Getting Started with Playing Guitar,0.0,47652.0,1141,26,Musical Instruments
888698,Piano Playing: Reading and Playing Classical Tunes Vol.II,40.0,1638.0,3,17,Musical Instruments
1119610,Harmonica Jamz: The Only Course on Jammin' with Friends,60.0,568.0,8,65,Musical Instruments
476324,Guitar - Learn 10 Legendary Chord Progressions for Guitar,55.0,3013.0,15,28,Musical Instruments
476988,Guitar - Blues Guitar for Beginners,45.0,2795.0,26,25,Musical Instruments
1159988,Electric Guitar for Beginners - RockStarter Level 1,40.0,491.0,5,29,Musical Instruments
1034080,The Circle of Fifths for Guitarists,50.0,,2,5,Musical Instruments
659918,Piano Runs & Fills #2: Play Rolling Cascading Runs for Intro,70.0,2164.0,10,30,Musical Instruments
422546,Piano - Circle of 5ths to Play A Song in 12 Keys in 12 Days,95.0,2415.0,16,115,Musical Instruments
1116196,Essential Theory and Technique for Guitar,0.0,2285.0,34,22,Musical Instruments
660460,Piano for Complete Beginners: Learn your first song today!,40.0,1268.0,10,30,Musical Instruments
1123250,Master Class Piano Techniques: Tips To EZ Coordinate 2 Hands,95.0,2026.0,3,62,Musical Instruments
1003568,master class # 11:  play piano techniques learn piano 1 to10,95.0,2164.0,10,113,musical instruments
1240148,Learn all Piano Chords in all Piano Scales with logic,45.0,969.0,2,17,Musical Instruments
1111630,learn to play the piano or keyboard from scratch,145.0,,11,161,musical instruments
830568,5 Exotic Guitar Scales and How to Use Them Effectively,50.0,1319.0,101,21,Musical Instruments
566678,Learn 4 Chords and Play Thousands of Songs!,20.0,4560.0,177,22,Musical Instruments
1170074,#10 Hand Coordination - Transfer Chord Ballad 9 - C & Bb Key,75.0,1593.0,1,41,Musical Instruments
517148,Acoustic Fingerstyle Guitar Course: Beginner to Advanced,200.0,6565.0,55,56,Musical Instruments
206088,Guitar Chord Mastery!Turn Your Brain Into A Chord Encyclopia,200.0,4133.0,173,224,Musical Instruments
995562,play piano 1 master class intro:  standards 2-5 power chords,50.0,1541.0,14,42,musical instruments
59922,Best Beginner Guitar Lessons by Sam Lyons,20.0,14560.0,20,32,Musical Instruments
76524,A new approach to piano and playing songs for beginners,50.0,7140.0,72,26,Musical Instruments
971962,Learn Guitar: Zero to Guitar Fingerpicking in 30 days,50.0,1495.0,26,36,Musical Instruments
972704,How to play Contemporary Piano,25.0,1200.0,35,10,Musical Instruments
993510,Piano Technique Exercises Vol.1,50.0,1674.0,4,24,Musical Instruments
1255114,Instant Harmonica - Learning the Basic 12 Bar Blues Bassline,40.0,54.0,6,10,Musical Instruments
1120410,#5  Piano Hand Coordination:  Piano Runs in 2 Beats Eb Key,75.0,940.0,3,32,Musical Instruments
1048188,Modern Country Guitar: Technique Booster,30.0,1152.0,16,42,Musical Instruments
970880,"Blues Guitar Lessons for Beginners: Chords, Rhythm and Lead",95.0,2558.0,19,16,Musical Instruments
1116700,#4 Piano Hand Coordination: Fun Piano Runs in 2 Beats C Key,75.0,850.0,3,43,Musical Instruments
687248,3 step formula for playing guitar by ear,25.0,3937.0,54,20,Musical Instruments
1052180,"How to play 'Electric Guitar"",https://www.udemy.com/electric-guitar-beginners-method/,true,50,1105,5,20,Beginner Level,2 hours,2016-12-29T00:24:06Z
42038,Learn Piano Today: How to Play Piano Course in Quick Lessons""",100.0,6271.0,68,75,Musical Instruments
501412,Play Piano by Ear Today! SuperCourse,60.0,4557.0,21,77,Musical Instruments
1032864,Learn to Read & Write Music to play Piano & more instruments,115.0,5292.0,38,85,Musical Instruments
574974,the complete piano course - master the piano,95.0,4982.0,276,240,musical instruments
1229488,learn to play your favorite guitar songs by ear,50.0,4733.0,11,15,musical instruments
658276,Piano for Singer/Songwriters | Write Songs and Perform Live!,100.0,3371.0,175,42,Musical Instruments
1041176,Fun Beginner Ukulele Course,55.0,1409.0,41,17,Musical Instruments
26956,learn guitar in 21 days,20.0,26504.0,192,82,musical instruments
1098994,Fun Ukulele Strumming Course,45.0,3141.0,10,15,Musical Instruments
917432,The Professional Bass Masterclass,200.0,1449.0,136,88,Musical Instruments
983418,The Allman Brothers Guitar Roots And Techniques,75.0,2692.0,29,14,Musical Instruments
648506,Blues Guitar Fundamentals,50.0,3312.0,107,21,Musical Instruments
1122832,#6 Piano Hand Coordination: Play Open 10 Ballad to 9/4 Song,65.0,2015.0,3,21,Musical Instruments
1123184,#7 Piano Hand Coordination: Play Piano Runs in 3 Beats 9/4,65.0,2015.0,2,25,Musical Instruments
858064,Beginner Level Popular Piano Program - Month 1,30.0,7.0,2,13,Musical Instruments
214328,Piano Lessons for the R&B Fan,20.0,228.0,2,64,Musical Instruments
101500,Guitar Lessons - Blind Blake - King Of Ragtime Blues Guitar,20.0,65.0,5,13,Musical Instruments
829962,Darbuka Drumming: Learn how to play the Darbuka Dounbek,0.0,1094.0,45,11,Musical Instruments
519212,Awesome Lead Guitar 1,25.0,60.0,6,38,Musical Instruments
297930,The art of piano improvisation,20.0,83.0,4,9,Musical Instruments
663710,How To Build A Professional Djembe: Create Music Beauty &Biz,40.0,122.0,2,29,Musical Instruments
471328,Advanced Euphonium Studies - Learn to Master the Euphonium!​,50.0,106.0,7,89,Musical Instruments
892898,Didgeridoo - from zero to HERO! Part Two. Intermediate.,35.0,55.0,2,30,Musical Instruments
638100,fingerstyle guitar by jacques stotzem - advanced level,30.0,77.0,4,14,musical instruments
823860,Trumpet Pro Series - You're going to love practicing Trumpet,,92.0,1,25,Musical Instruments
635570,A Guide to Analog Synths: For the modern EDM enthusiast.,20.0,29.0,4,37,Musical Instruments
99324,Acoustic Blues Guitar Lessons,0.0,8217.0,109,10,Musical Instruments
535650,Accelerate Your Guitar Learning With Metal Techniques,20.0,1305.0,25,68,Musical Instruments
769270,Beginner Step by Step Keharwa Theka Tabla Course,20.0,916.0,26,16,Musical Instruments
51752,Just chords Piano: Learn to Play Piano Quickly - No Music,85.0,2357.0,15,53,Musical Instruments
17922,Play Ukulele Now,30.0,1951.0,88,78,Musical Instruments
112314,Acoustic Blues Guitar Lessons,125.0,1284.0,136,40,Musical Instruments
656364,Piano Runs & Fills #1: Play Dreamy Whole Tone Scale Runs,70.0,769.0,10,33,Musical Instruments
105350,Play Piano Today - Easy Festive Favorites & Piano Party Hits,75.0,3122.0,6,80,Musical Instruments
606494,The 80/20 Beginner Guitar Course,50.0,1269.0,27,51,Musical Instruments
1217408,Drums for Beginners,0.0,1618.0,4,15,Musical Instruments
1037868,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,150.0,89.0,7,35,Musical Instruments
1008098,Learn to play guitar and sing at the same time,45.0,66.0,9,8,Musical Instruments
650836,Introduction to Ukulele 1,20.0,630.0,25,27,Musical Instruments
504168,Learn Flute FAST!,45.0,249.0,33,61,Musical Instruments
761584,Guitar Lessons - Soloing With Arpeggios - Essential Guide ,45.0,198.0,11,34,Musical Instruments
743884,Piano With Willie: Blues n' Boogie Vol. 3,40.0,84.0,4,10,Musical Instruments
583224,Instant Harmonica - play The Kesh (pt 1) it's easy and fun!,40.0,58.0,5,11,Musical Instruments
725906,Piano Lessons For Beginners: Learn Piano Quickly And Easily,75.0,186.0,35,56,Musical Instruments
1146368,The Easy Beginner Drum Course,25.0,,4,12,Musical Instruments
589248,Instant Harmonica - play Somewhere Over the Rainbow now!,40.0,431.0,2,11,Musical Instruments
584468,instant harmonica - play the kesh (part 2) - easy and fun!,20.0,53.0,5,9,musical instruments
807934,The 80/20 Guitar: Write Music and Play Guitar in 30 Days,0.0,2610.0,28,24,Musical Instruments
532572,Ukulele 2 : Level 1 KEY OF C AND STRUMS,20.0,26.0,2,26,Musical Instruments
53277,Guitar for Music Educators: Learning How to Teach Guitar,20.0,32.0,3,22,Musical Instruments
670376,Piano Tutorial : Ludovico Einaudi - Una Mattina,0.0,1631.0,23,6,Musical Instruments
1149202,Guitar Solo - Theory and Improvisation Lessons,60.0,12.0,4,34,Musical Instruments
802040,Bluegrass Guitar Essentials: Webisodes 3 & 4,30.0,12.0,2,13,Musical Instruments
789820,instant harmonica - play christmas + birthday songs now!,40.0,236.0,0,18,musical instruments
806640,Blues Master - Advanced Techniques Piano Course,75.0,7.0,2,14,Musical Instruments
802038,Bluegrass Guitar Essentials: Webisodes 5 & 6,30.0,11.0,2,16,Musical Instruments
818838,Trombone Lessons For Beginners,95.0,11.0,2,34,Musical Instruments
269832,Rhythm to Rock Drum Lesson 6,20.0,12.0,1,13,Musical Instruments
759130,Flute Pro Series - You're about to love practicing the flute,50.0,135.0,1,28,Musical Instruments
556076,How To Play Guitar - Everything You Need To Know To Start,50.0,5.0,1,8,Musical Instruments
824020,Trombone Pro Series - Fall in love with the Trombone,,57.0,6,57,Musical Instruments
1223570,Learn How To Play 25 Classic Hip Hop Songs Ch.2,25.0,7.0,1,27,Musical Instruments
139792,Learn to play tunes by ear on harmonica - no written music,35.0,73.0,3,15,Musical Instruments
482334,Fingerpicking for Guitar,20.0,35.0,4,26,Musical Instruments
602812,"Music Theory, Guitar and Ear Training",60.0,30.0,3,39,Musical Instruments
1036400,"Piano Unbound. Piano learning method, a course for beginners",195.0,32.0,1,39,Musical Instruments
866528,Advanced Trombone Studies - Learn to Master the Trombone!,50.0,39.0,2,136,Musical Instruments
471352,"Euphonium Solos: Learn to Perform Three Fun, Unique Pieces!",50.0,90.0,2,61,Musical Instruments
744080,Piano With Willie: Tritones & Phat Chords,40.0,37.0,3,19,Musical Instruments
620372,piano for kids: developing your child's creative abilities,65.0,42.0,2,37,musical instruments
214418,Piano Lessons For The Hip Hop Fan,,276.0,2,62,Musical Instruments
619856,French Horn Solos: Learn how to Perform Three Fun Pieces!,50.0,88.0,1,48,Musical Instruments
839028,Bluegrass Guitar Essentials: Webisodes 9 & 10,30.0,10.0,0,12,Musical Instruments
771880,Clarinet Lessons For Beginners,95.0,11.0,0,41,Musical Instruments
228268,Play music on Harmonica using 8 notes - learn easy tunes!,35.0,29.0,0,14,Musical Instruments
944550,Learn Piano Online-A Quiet Solace Piano Solo,50.0,7.0,0,10,Musical Instruments
839026,Bluegrass Guitar Essentials: Webisodes 7 & 8,30.0,9.0,0,10,Musical Instruments
838320,The Art of the Blues Shuffle - A Guitarist's Guide,20.0,8.0,0,11,Musical Instruments
838896,Learn Piano Online-Ambiance Piano Solo,50.0,8.0,0,10,Musical Instruments
812602,Piano Lessons For Beginners,95.0,8.0,0,50,Musical Instruments
190906,The Theory & Practice of Modes on the Guitar,35.0,17.0,0,7,Musical Instruments
1124590,Learn How To Play The Trumpet,75.0,2.0,0,24,Musical Instruments
917176,Violin for Beginners,50.0,4.0,0,18,Musical Instruments
647884,Beginner Acoustic Guitar Lessons,25.0,8.0,0,12,Musical Instruments
646918,Aprendiendo Piano: Tocando piezas populares Vol.I,100.0,122.0,3,59,Musical Instruments
1216752,Curso de Bateria - Explorando Diferentes Divisões,55.0,5.0,2,19,Musical Instruments
1193536,Escalas Pentatónicas para guitarristas,25.0,11.0,3,23,Musical Instruments
430962,Brass Master Class,20.0,36.0,6,30,Musical Instruments
631480,Enseñando música: mejora tus clases de instrumento ,30.0,111.0,3,18,Musical Instruments
970462,Ukelele exprés: aprende a tocar en menos de un mes,0.0,888.0,64,25,Musical Instruments
852426,Curso de Guitarra para Principiantes,20.0,53.0,5,39,Musical Instruments
430992,Mundharmonika spielen - mein schönstes Hobby,20.0,65.0,7,77,Musical Instruments
733922,Aprende el acordeón de oído y con técnica –Nivel Intermedio–,25.0,38.0,7,51,Musical Instruments
608436,Présentation du Banjo Ténor,20.0,18.0,4,31,Musical Instruments
217628,aprende a tocar el acordeón de botones,50.0,22.0,4,21,musical instruments
631444,Aprendiendo piano: Lectura de piezas clásicas Vol.I,50.0,,12,30,Musical Instruments
935900,pedais de efeito para contrabaixo,50.0,10.0,3,10,musical instruments
713492,Mantenimiento y octavación para guitarras eléctricas,35.0,12.0,3,14,Musical Instruments
218540,Aprende a tocar el violín desde cero,50.0,17.0,1,22,Musical Instruments
211780,aprende a tocar el teclado como los expertos,50.0,11.0,1,37,musical instruments
217320,Aprende a tocar el saxofón como siempre has querido,20.0,8.0,1,26,Musical Instruments
387064,Guitarra para principiantes,20.0,7.0,1,46,Musical Instruments
219756,Aprende a tocar flauta transversal sin complicaciones,50.0,6.0,2,23,Musical Instruments
1243162,Aprende a tocar las escalas en el acordeón de botones.,20.0,2.0,0,21,Musical Instruments
1174974,Curso de Violão Prático,70.0,5.0,0,10,Musical Instruments
214828,"Aprende a tocar percusiones: congas, bongós, maracas y más",50.0,14.0,2,71,Musical Instruments
430994,Gitarre spielen - mein schönstes Hobby,20.0,11.0,2,183,Musical Instruments
207408,Aprende a tocar la guitarra acústica como un profesional,50.0,11.0,0,27,Musical Instruments
445118,Guitar Lesson - Five Steps to Learn Barre Chords,35.0,57.0,9,9,Musical Instruments
146852,"Easy Piano Basics™ - Learn Piano, No Prior Experience Needed",20.0,377.0,8,14,Musical Instruments
147754,Guitar Technique Mastery: The Ultimate Chop Building Workout,20.0,273.0,4,6,Musical Instruments
131512,Inside Drum Technique,50.0,406.0,10,25,Musical Instruments
140168,"Learn to Play Tarrega, Bach, and Sor on Classical Guitar",195.0,556.0,11,27,Musical Instruments
510098,Create Beautiful Music On The Piano Like a Pro In Minutes,95.0,115.0,17,17,Musical Instruments
561774,instant harmonica - play the great irish tune molly malone!,20.0,420.0,2,13,musical instruments
1102396,Instant Harmonica - play 'Can't Help Falling in Love' now!,40.0,32.0,3,11,Musical Instruments
1173716,Arpeggios for Guitar made Easy! Dominate the Fretboard,65.0,26.0,5,23,Musical Instruments
761938,Guitar Lessons - The Modal System - Modes Essentials,45.0,116.0,7,27,Musical Instruments
374566,Learn to Play Percussion: Beginner to Pro made the Easy Way!,50.0,425.0,7,192,Musical Instruments
182940,Modern Piano Lessons For Beginners,20.0,736.0,6,46,Musical Instruments
1003250,world percussion: complete lessons for everyone,40.0,68.0,9,56,musical instruments
1190448,Learn Lion (Saroo) Soundtrack On The Piano By Ear,20.0,104.0,0,9,Musical Instruments
647276,Acoustic Blues Guitar Lessons,75.0,189.0,18,101,Musical Instruments
26648,Play Guitar and Understand Music Quick & Easy in 28 Days!,20.0,738.0,6,64,Musical Instruments
264396,Learn How to Play the Violin - Violin Basics,20.0,365.0,10,12,Musical Instruments
153230,Swing Low - The 101 Authentic Nashville Piano Style Course,20.0,146.0,5,15,Musical Instruments
601230,Guitar:Play 5 Easy Christmas Chord Progressions On Guitar,50.0,383.0,4,9,Musical Instruments
326310,Get Piano Skills TODAY!!! ,100.0,92.0,5,71,Musical Instruments
398522,Learn the Violin - Scales and Fundamentals,80.0,291.0,14,39,Musical Instruments
773144,Piano With Willie Building Technique with Scales Vol. 2,,61.0,3,9,Musical Instruments
324226,Master Flute Playing: Intermediate Instruction Made Simple!,50.0,288.0,15,100,Musical Instruments
888668,How to Sing and Play the Guitar (at the same time),20.0,78.0,8,24,Musical Instruments
301686,"super beginner guitar - start right, start awesome",30.0,594.0,3,33,musical instruments
151027,"Introduction to Guitar 'A Course for Beginners"",https://www.udemy.com/introduction-to-guitar/,true,25,163,11,56,Beginner Level,2.5 hours,2014-10-30T15:59:39Z
650804,Guitar  Master Class Learning How to Play Guitar from A to Z""",40.0,489.0,5,35,Musical Instruments
269830,Rhythm to Rock Drum Lesson 5,20.0,13.0,3,9,Musical Instruments
315812,gibson's learn & master guitar,50.0,103.0,33,309,musical instruments
373636,Master the Trombone: Intermediate Instruction Made Simple!,50.0,231.0,7,110,Musical Instruments
1113170,Walking Bass Fundamentals,50.0,44.0,3,34,Musical Instruments
336446,circular breathing for musicians - practical skills,25.0,261.0,4,17,musical instruments
455676,Electric Bass for Busy Beginners Course 1,50.0,114.0,15,13,Musical Instruments
200108,Guitar for Absolute Beginners (Class 1),20.0,45.0,4,48,Musical Instruments
198660,Tenor Banjo for Absolute Beginners,0.0,3167.0,161,34,Musical Instruments
763100,Guitar Lessons - 50 Essential Fast Legato Licks,35.0,105.0,9,23,Musical Instruments
922828,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,,85.0,22,20,Musical Instruments
32033,Aprende batería con el nuevo método IDT,,335.0,32,25,Musical Instruments
286070,5 lecciones que todo guitarrista debe tomar,0.0,4452.0,263,14,Musical Instruments
55569,los 7 acordes para tocarlo todo en un fin de semana,20.0,,23,42,musical instruments
725566,Curso de Violão Popular,25.0,287.0,42,27,Musical Instruments
829616,Aprendiendo Piano: Ejercicios de calentamiento,,1876.0,109,11,Musical Instruments
888852,Aprendiendo piano: Lectura de piezas clásicas Vol.II,40.0,113.0,4,18,Musical Instruments
286898,"Aprende a tocar el Acordeón 'de oído y con técnica"",https://www.udemy.com/aprende-a-tocar-el-acordeon-de-oido-y-con-tecnica/,true,25,93,21,34,Beginner Level,4 hours,2014-09-16T19:51:45Z
263432,Aprende los Secretos de la Armónica con HARP&SOUL""",75.0,158.0,17,59,Musical Instruments
375830,Guitarra Desde Cero - PARTE 1,35.0,480.0,12,123,Musical Instruments
207440,Super-Curso de Guitarra Práctico Para Principiantes,85.0,228.0,26,215,Musical Instruments
1042382,Explosão Pentatônica,55.0,42.0,5,19,Musical Instruments
1114722,Complete Beginners Introduction to Guitar,40.0,10.0,4,35,Musical Instruments
1102436,learn 10 scottish tunes piano easy level,45.0,103.0,1,46,musical instruments
644820,Fingerpicking Fundamentals,20.0,75.0,7,22,Musical Instruments
131562,Piano With A Pro,25.0,66.0,6,38,Musical Instruments
628606,Piano Lessons for Beginners: Play the Piano AND Read Music!,70.0,61.0,9,30,Musical Instruments
459888,Master the Tuba - Intermediate Instruction Made Simple!,50.0,184.0,5,107,Musical Instruments
1141614,The Fun and Effective Piano Course,30.0,24.0,2,38,Musical Instruments
605074,Advanced Flute Studies - Learn to Master the Flute!​,50.0,205.0,4,95,Musical Instruments
749616,Alternate Picking Speed & Accuracy,20.0,19.0,4,83,Musical Instruments
470482,"Master the Euphonium with Simple, Intermediate Instruction!",50.0,120.0,6,106,Musical Instruments
344348,Master the Clarinet: Intermediate Instruction Made Simple!,50.0,232.0,11,97,Musical Instruments
373556,Advanced Clarinet Studies - Learn to Master the Clarinet!,50.0,148.0,3,77,Musical Instruments
214794,Aprende a tocar ritmo pop en el piano y teclado,20.0,10.0,1,9,Musical Instruments
782458,Aprendiendo Piano: Tocando piezas populares Vol.II,100.0,,2,24,Musical Instruments
823494,Comment jouer du Pianoforte,100.0,172.0,2,41,Musical Instruments
212492,aprende a tocar blues en el piano y teclado,50.0,10.0,4,22,musical instruments
961774,ABC DO VIOLÃO E GUITARRA,85.0,25.0,2,30,Musical Instruments
1261210,Suonare la Chitarra,200.0,1.0,1,22,Musical Instruments
211052,Aprende todos los secretos de la guitarra flamenca,50.0,13.0,2,23,Musical Instruments
597868,こどもギターレッスン　リトルギタリストⅠ,20.0,69.0,1,53,Musical Instruments
218658,Aprende cómo tocar el Bajo Sexto,50.0,10.0,2,17,Musical Instruments
1048182,Coach Guitar - Apprendre la GUITARE facile avec des COULEURS,50.0,25.0,1,321,Musical Instruments
758216,Sistema Completo De Guitarra Rítmica Para Principiantes,55.0,,3,32,Musical Instruments
1144780,Curso de batería online de Patricio Iglesias (Santa Sabina),35.0,5.0,1,17,Musical Instruments
628798,"Learn Piano with Beyer, 15 Minutes Challenge",65.0,418.0,2,30,Musical Instruments
398224,"Classical Guitar Master Class: 'Alman  """,195.0,113.0,2,34,Musical Instruments
147174,blues accelerator - 21 days to blues guitar mastery,50.0,78.0,6,45,musical instruments
799912,alto saxophone lessons for beginners,95.0,51.0,7,42,musical instruments
655958,Instant Harmonica - Christmas; play Jingle Bells part 2 now!,20.0,58.0,1,10,Musical Instruments
744034,Piano With Willie: Jazz & Gospel Exercises,40.0,56.0,3,28,Musical Instruments
139790,Bending the blue notes to give you killer sound on harmonica,35.0,162.0,3,14,Musical Instruments
288854,"Beginner's Guitar: Tuning, Strumming, and Chords!",0.0,2577.0,30,6,Musical Instruments
588264,instant harmonica - play the lion sleeps tonight - today!,20.0,62.0,1,11,musical instruments
773156,Piano With Willie Building Technique with Scales Vol. 3,40.0,42.0,1,11,Musical Instruments
931152,Instant Bodhran - part two; learning further drumming skills,40.0,,1,10,Musical Instruments
21080,Guitar Essentials,20.0,261.0,1,18,Musical Instruments
151120,Rhythm to Rock Drum Lessons,20.0,44.0,2,7,Musical Instruments
1236576,Learn to play and improve 12 bar blues harmonica solos,40.0,4.0,1,27,Musical Instruments
139784,Learn to improvise on your harmonica - in nice easy steps,35.0,98.0,1,15,Musical Instruments
486412,Learning Electric Guitar for Absolute Beginners,35.0,19.0,2,12,Musical Instruments
459468,Advanced Bassoon Studies - Learn to Master the Bassoon!​,50.0,197.0,0,106,Musical Instruments
663696,Blues Guitar Lessons: Play Like the Greats - All Levels,20.0,,4,47,Musical Instruments
933812,Instant Harmonica - play Whiskey in the Jar + Molly Malone!,40.0,21.0,3,27,Musical Instruments
149602,Learn To Play Trumpet Fast Using The Passive Trumpet Tutor,50.0,92.0,3,71,Musical Instruments
277770,Electric Bass Right From The Start,100.0,239.0,1,9,Musical Instruments
552606,Beginner Guitar Essentials,95.0,5.0,2,45,Musical Instruments
459926,Advanced Tuba Studies - Become a Master of the Tuba!​,50.0,173.0,0,63,Musical Instruments
1040596,'Greensleeves' Creative Piano Lessons Course,20.0,10.0,1,8,Musical Instruments
266004,Rhythm to Rock Drum Lesson 4,20.0,12.0,3,12,Musical Instruments
720072,Hands On Guitar: Beyond Beginner,20.0,54.0,7,69,Musical Instruments
1046768,Instant harmonica - play Auld Lang Syne the neet (tonight)!,40.0,28.0,1,13,Musical Instruments
138336,Piano The Hard Way -  Fast Way To Life Long Piano Enjoyment,25.0,,3,22,Musical Instruments
333046,The Ultimate Method for Learning Modern Piano & Keyboards,25.0,512.0,3,151,Musical Instruments
459207,Master the Bassoon - Intermediate Instruction Made Simple!,50.0,177.0,3,102,Musical Instruments
814474,oboe pro series - you're going to love practicing the oboe,50.0,61.0,5,36,musical instruments
1104496,Instant Harmonica - play this classic GAME OF THRONES theme!,40.0,21.0,2,13,Musical Instruments
188064,"Trumpet Solos: Learn how to Perform Three Fun, Unique Pieces",50.0,115.0,6,53,Musical Instruments
578750,learn 4 vital things that will make your drum playing easier,35.0,510.0,1,8,musical instruments
184088,Sax Solos: Learn how to Perform Three Fun and Unique Pieces!,50.0,147.0,4,39,Musical Instruments
1198302,Traditional-Style Electric Blues Guitar For Beginners,25.0,9.0,2,36,Musical Instruments
208126,Aprende a tocar los mejores solos en la guitarra eléctrica,30.0,5.0,1,16,Musical Instruments
34332,Aprende a tocar la guitarra,50.0,7.0,1,25,Musical Instruments
204014,Aprende a tocar el piano desde cero,50.0,4.0,0,16,Musical Instruments
219844,Aprende a tocar el clarinete.  ,50.0,4.0,0,26,Musical Instruments
212506,Ahora aprende a tocar jazz en el piano,30.0,4.0,0,9,Musical Instruments
687742,こどもギターレッスン　リトルギタリストⅡ,20.0,2.0,0,47,Musical Instruments
219878,Aprende a tocar el contrabajo sin complicaciones,50.0,3.0,1,20,Musical Instruments
207304,Aprende a tocar la guitarra eléctrica,50.0,3.0,0,39,Musical Instruments
195196,Aprende a improvisar en la guitarra eléctrica,50.0,3.0,0,19,Musical Instruments
834422,Curso de Teclado,40.0,1.0,0,26,Musical Instruments
724436,Guitarra Acústica en Siete Días,20.0,1.0,1,38,Musical Instruments
448250,improvisación de Guitarra,20.0,1.0,0,10,Musical Instruments
796188,Step by Step Classical Guitar Course,100.0,9.0,1,45,Musical Instruments
773174,Piano With Willie Building Technique with Scales Vol. 4,40.0,44.0,0,11,Musical Instruments
450246,Back In Black the AC/DC Classic Rock Track,,13.0,1,72,Musical Instruments
201472,keyboard basics,25.0,17.0,1,7,musical instruments
452514,Beginner Guitar Lessons,20.0,118.0,0,5,Musical Instruments
765056,Guitar Fundamentals for Beginners,25.0,5.0,1,11,Musical Instruments
196234,Easy Piano - learn and play along,20.0,11.0,1,48,Musical Instruments
380596,Learn Piano: The Basics of Keyboards,,113.0,0,24,Musical Instruments
812370,Bassoon Pro Series - You're going to love practicing Bassoon,50.0,36.0,0,42,Musical Instruments
832514,Acoustic Guitar Lessons For Beginners,95.0,10.0,3,39,Musical Instruments
1025536,coach guitar - amazing new way to learn guitar with colors,50.0,12.0,0,321,musical instruments
82960,Mastering the Art of Guitar Chords,20.0,78.0,0,18,Musical Instruments
1207112,30 Day Guitar Jump Start for Success,105.0,31.0,4,92,Musical Instruments
457206,Learn to Play Bassoon: Beginner to Pro in Under Four Hours!,50.0,205.0,11,77,Musical Instruments
589900,The 7 Day Guitar Method,,213.0,4,11,Musical Instruments
854694,Instant Harmonica - play Star Wars + the Lion Sleeps now!,40.0,33.0,3,20,Musical Instruments
861566,Instant harmonica - play Adele's wonderful 'Hello' today!,20.0,284.0,3,12,Musical Instruments
1244302,Guitar Strumming 101 - Have More Fun Playing Songs You Love,50.0,8.0,2,16,Musical Instruments
349142,Master Oboe Playing: Intermediate Instruction Made Simple!,50.0,98.0,6,73,Musical Instruments
56970,drum set for beginners,20.0,119.0,8,26,musical instruments
762482,Guitar Lessons - Economy Picking Essentials,35.0,45.0,5,15,Musical Instruments
100916,blues guitar lessons - blues guitar - robert johnson,20.0,,7,7,musical instruments
869312,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,30.0,137.0,2,43,Musical Instruments
721274,Learn to Play Irish Fiddle,60.0,112.0,7,63,Musical Instruments
719920,Hands-On Guitar: The Beginner's Guide,20.0,28.0,7,72,Musical Instruments
846962,Slap Bass For Beginners,50.0,79.0,3,25,Musical Instruments
206986,Piano Lessons for Beginners Made Easy,25.0,333.0,5,40,Musical Instruments
813142,Horn Pro Series - You're going to love playing French Horn,50.0,48.0,3,61,Musical Instruments
701662,Instant Harmonica - play the Irish tune Whiskey in the Jar!,20.0,41.0,1,13,Musical Instruments
90132,Didgeridoo - from zero to HERO! Part Three. Advanced level.,35.0,209.0,5,19,Musical Instruments
815182,Saxophone Pro Series - You're going to love practicing Sax,50.0,119.0,4,32,Musical Instruments
476000,Easy Piano for Kids - Complete Beginner Piano Course,115.0,139.0,8,104,Musical Instruments
762240,Guitar Lessons - Two Handed Tapping Essentials,35.0,,2,11,Musical Instruments
810576,Clarinet Pro Series - Fall in love with the Clarinet,50.0,,3,30,Musical Instruments
188498,Advanced Trumpet Studies - Learn to Master the Trumpet!​,50.0,184.0,4,82,Musical Instruments
1144288,Poldark TV series Soundtracks for Piano-Quicklessons,20.0,,1,9,Musical Instruments
180680,Master the Saxophone: Intermediate Instruction Made Simple!,,376.0,9,86,Musical Instruments
1031698,You Can Play Jazz Saxophone,20.0,37.0,7,6,Musical Instruments
62252,"Improvise Puccini´s 'E Lucevan le Stelle on Piano""",20.0,169.0,3,16,Musical Instruments
1113008,Building Up To Barre Chords,20.0,20.0,6,12,Musical Instruments
807494,Learn the Violin - Bowing Techniques,80.0,89.0,6,12,Musical Instruments
761122,Blues Guitar Lessons - Volume 3 - Minor Blues Essentials,,98.0,5,14,Musical Instruments
12214,Back 2 The Basics,50.0,265.0,23,65,Musical Instruments
344180,Play the Jews Harp - instant skills for non musicians.,,196.0,16,35,Musical Instruments
185266,Master Trumpet Playing: Intermediate Instruction Made Simple,50.0,292.0,18,130,Musical Instruments
1076244,practical guitar theory: level 1,,14.0,3,41,musical instruments
1036338,Instant harmonica - enjoy playing Silent Night tonight!,40.0,16.0,3,12,Musical Instruments
